,Unnamed: 0,size,isEmpty,peek_obj_type,calledMethod,size_p,isEmpty_p,peek_obj_type_p,calledMethod_p,diff,testId,instanceId,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
174,11775,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","calledMethod_p == ""push""",No,1597059728618:7511e992-6d75-4100-b05c-a00f05df5ed8,1597059728618:ce249bc8-7353-488f-bcce-19cbf0daf192,0,,28,"['0', '1', '2', '4', '5', '9', '11', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
175,12148,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",Yes,1597059728614:9101a2e9-e4e2-42b3-8c0e-77b9ce24f892,1597059728614:1f41f314-22df-4384-a1c0-6d9b5715ce32,0,,12,"['6', '7', '8', '9', '13', '19', '25', '33', '35', '37', '38', '42']",0,
176,12149,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728614:9101a2e9-e4e2-42b3-8c0e-77b9ce24f892,1597059728614:1f41f314-22df-4384-a1c0-6d9b5715ce32,0,,6,"['3', '9', '11', '26', '42', '47']",0,
177,12150,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",Yes,1597059728614:9101a2e9-e4e2-42b3-8c0e-77b9ce24f892,1597059728614:1f41f314-22df-4384-a1c0-6d9b5715ce32,0,,7,"['10', '22', '23', '24', '27', '33', '47']",0,
178,12151,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",No,1597059728614:9101a2e9-e4e2-42b3-8c0e-77b9ce24f892,1597059728614:1f41f314-22df-4384-a1c0-6d9b5715ce32,0,,25,"['1', '2', '4', '5', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
179,13246,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","calledMethod_p == ""push""",Yes,1597059728600:5833939d-6453-400d-9de0-405fe4974e0b,1597059728600:2152cdc9-e3cd-4c79-8a57-a31a77c66aa6,0,,12,"['6', '7', '8', '9', '13', '19', '25', '33', '35', '37', '38', '42']",0,
180,13247,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728600:5833939d-6453-400d-9de0-405fe4974e0b,1597059728600:2152cdc9-e3cd-4c79-8a57-a31a77c66aa6,0,,6,"['3', '9', '11', '26', '42', '47']",0,
181,14640,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""pop""",No,1597059728584:db3ebb01-308a-4281-8275-48422251e8d8,1597059728584:f671f5ff-ec3e-477f-a087-00514a34be57,0,,25,"['1', '2', '3', '4', '5', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
182,14818,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",No,1597059728582:c9def530-5f9d-4456-a864-2fb78d799d09,1597059728582:08fc12d4-d93a-4255-9c61-56f8a9651ffa,0,,26,"['1', '2', '3', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
183,16453,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""push""",Yes,1597059728564:0b90cced-c22d-4370-96d0-4d40ddb17f0b,1597059728564:e5bff812-89f4-42b1-be3d-926cfab54f86,0,,11,"['6', '7', '8', '9', '13', '19', '25', '35', '37', '38', '42']",0,
184,17503,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",Yes,1597059728553:418b879a-51fe-400f-a9eb-9f35153c15de,1597059728553:12827d69-7ca1-4efd-9510-441a4b9f4707,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
185,17504,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",No,1597059728553:418b879a-51fe-400f-a9eb-9f35153c15de,1597059728553:12827d69-7ca1-4efd-9510-441a4b9f4707,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
186,17544,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""push""",Yes,1597059728553:21c51fee-97c1-4683-9773-40b2e1b3bc28,1597059728553:323ab149-d733-4fb7-a9b7-e162ca432af7,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
187,17566,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728552:5e20ed8b-5e45-4162-8aa1-f6614af0b90d,1597059728552:ba435161-c50a-468b-a6bf-43d6b65625c6,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
188,17567,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""push""",Yes,1597059728552:5e20ed8b-5e45-4162-8aa1-f6614af0b90d,1597059728552:ba435161-c50a-468b-a6bf-43d6b65625c6,0,,5,"['9', '11', '26', '42', '47']",0,
189,17568,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""pop""",Yes,1597059728552:5e20ed8b-5e45-4162-8aa1-f6614af0b90d,1597059728552:ba435161-c50a-468b-a6bf-43d6b65625c6,0,,3,"['33', '37', '38']",0,
190,17829,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",No,1597059728550:56ed78cc-cf5b-4479-ac99-91d5fcf7fc7c,1597059728550:a1d7c3ff-4f71-4ef5-a308-0935165cede9,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
191,17850,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","calledMethod_p == ""push""",No,1597059728550:03b07a2d-a609-42d8-88cb-70900086b4b4,1597059728550:54e78273-0bb2-4b24-b8d0-d0eafc651a69,0,,28,"['0', '1', '2', '4', '5', '9', '11', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
192,18319,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728545:022e8836-84f9-411d-beb2-51536d8089bf,1597059728545:d1c857c4-2f39-45a8-ba2a-7f892a8e6185,0,,13,"['3', '6', '7', '8', '9', '13', '19', '25', '33', '35', '37', '38', '42']",0,
193,19123,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728536:0b7779a1-33d5-41e7-9e96-9c3b59cf376f,1597059728536:d0f7f327-9165-4f08-ab90-86e984961492,0,,7,"['9', '11', '19', '25', '26', '42', '47']",0,
194,20228,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728525:04bc1ffa-2bc5-4528-a897-c568134fd92d,1597059728525:6520c4cc-d634-49f6-a164-ab8388a49fcf,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
195,23043,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728490:314ad81d-32c1-457c-b15e-dce103dbb266,1597059728490:349c7e4d-833e-49f7-81c3-a7fbb5a86aa3,0,,6,"['3', '9', '11', '26', '42', '47']",0,
196,24194,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""pop""",No,1597059728477:b26b5c3d-7e38-43f5-bf04-9ae4cea79811,1597059728477:388095ac-5e0a-404a-bdbd-33df591a5ed8,0,,25,"['1', '2', '3', '4', '5', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
197,24389,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",Yes,1597059728475:00a34b60-89f4-433f-a792-b41f3bc29c82,1597059728475:bc35db47-e301-4708-a5d0-23e6b00d1afd,0,,11,"['9', '10', '11', '22', '23', '24', '26', '27', '33', '42', '47']",0,
198,24985,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""push""",Yes,1597059728468:c6732050-b560-4b12-87cc-c78b63de1313,1597059728468:83347bb5-fa6d-4c6e-acb2-ff714ffbb36a,0,,12,"['6', '7', '8', '9', '13', '19', '25', '33', '35', '37', '38', '42']",0,
199,25953,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""pop""",Yes,1597059728458:717f7fd9-6ff4-488c-a015-95944917f6fe,1597059728458:387688bb-fca8-4036-a214-dcbf4fc0179e,0,,2,"['3', '47']",0,
200,25973,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""pop""",Yes,1597059728458:12fa1ea3-b557-423e-b9c6-0bddfe706275,1597059728458:b1041a66-6153-4839-b9f1-ea8be00830d7,0,,1,['47'],0,
201,26555,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728451:dcaff684-4f32-408d-8750-5bfed22e0148,1597059728451:eaf0aa32-f1b1-4c30-be64-0f23943b2007,0,,11,"['6', '7', '8', '9', '13', '19', '25', '35', '37', '38', '42']",0,
202,26556,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728451:dcaff684-4f32-408d-8750-5bfed22e0148,1597059728451:eaf0aa32-f1b1-4c30-be64-0f23943b2007,0,,6,"['3', '9', '11', '26', '42', '47']",0,
203,26557,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""pop""",Yes,1597059728451:dcaff684-4f32-408d-8750-5bfed22e0148,1597059728451:eaf0aa32-f1b1-4c30-be64-0f23943b2007,0,,3,"['19', '25', '47']",0,
204,28143,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""push""",Yes,1597059728428:9be9e392-615f-47d6-8796-5f131950798f,1597059728428:85a6e3de-a995-4159-a617-ceb36c1d8c87,0,,5,"['9', '11', '26', '42', '47']",0,
205,29616,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","calledMethod == ""pop""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728403:70481fc7-8730-42c7-9f4f-833e5b98543f,1597059728403:8a74aa4d-f20e-4ac1-bb29-bac3dd7f02a3,0,,6,"['3', '9', '11', '26', '42', '47']",0,
206,29617,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""pop""",Yes,1597059728403:70481fc7-8730-42c7-9f4f-833e5b98543f,1597059728403:8a74aa4d-f20e-4ac1-bb29-bac3dd7f02a3,0,,1,['47'],0,
207,29699,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",Yes,1597059728402:3512fe41-8ba0-4b14-b565-d36e0f31eaa7,1597059728402:d26ee0a3-d050-43e2-af5d-377472b9b4da,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
208,30365,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",No,1597059728394:633971a4-9604-43d7-b4d3-ead77b500030,1597059728394:3561cdd4-c6b6-4ec2-ae50-7109fdb118b4,0,,27,"['0', '1', '2', '4', '5', '9', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
209,30988,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""pop""",Yes,1597059728383:3876a7a9-c61e-4ebf-9a68-edde0c1e9bf7,1597059728383:fa952754-024e-4db5-8a83-7d37b49356cc,0,,5,"['19', '25', '33', '37', '38']",0,
210,32293,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728365:4f78a2e5-a38c-43de-85d8-fdef13bf6813,1597059728365:b0b88102-6dd1-4453-a4fc-6c657e8a7d65,0,,8,"['3', '9', '11', '19', '25', '26', '42', '47']",0,
211,32362,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","calledMethod_p == ""clear""",Yes,1597059728364:4fb9ef4d-66e0-4953-801b-6b247ed0c859,1597059728364:ebee9c64-9ab5-4b9f-8dcc-e84a9c8a157a,3,"['23', '24', '27']",2,"['10', '38']",3,"['23', '24', '27']"
212,33406,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","calledMethod_p == ""clear""",Yes,1597059728344:c6dad64f-4b13-41a1-86cd-2baf5252f3a0,1597059728344:f23c5ce0-0227-4f76-bf8c-afc7cbcd80ab,3,"['23', '24', '27']",2,"['10', '38']",3,"['23', '24', '27']"
213,33780,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728330:cf8f55ae-695a-421f-8d76-cf1bd0a2c6af,1597059728330:cf16062d-eba8-4a35-b3f7-64f25c102fde,0,,12,"['3', '6', '7', '8', '9', '13', '19', '25', '35', '37', '38', '42']",0,
214,33781,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728330:cf8f55ae-695a-421f-8d76-cf1bd0a2c6af,1597059728330:cf16062d-eba8-4a35-b3f7-64f25c102fde,0,,8,"['3', '9', '11', '19', '25', '26', '42', '47']",0,
215,34120,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""push""",No,1597059728322:4d09baca-62e0-41eb-b47a-01f2405254dd,1597059728323:dfba9c23-c649-498f-98dc-33a6727a6c5e,0,,27,"['0', '1', '2', '4', '5', '9', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
216,35361,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",Yes,1597059728300:c878cf9e-3a26-4015-a690-67e2fbea5500,1597059728300:52420553-c621-4d75-8502-3bff22e88cd8,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
217,35362,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","calledMethod_p == ""push""",Yes,1597059728300:c878cf9e-3a26-4015-a690-67e2fbea5500,1597059728300:52420553-c621-4d75-8502-3bff22e88cd8,0,,5,"['9', '11', '26', '42', '47']",0,
218,37767,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","calledMethod_p == ""pop""",Yes,1597059728263:e5bb8dab-fc36-44fe-b4be-69fe97704276,1597059728263:1156cf06-507b-4951-82d0-1842bae7baf2,0,,7,"['10', '22', '23', '24', '27', '33', '47']",0,
219,40453,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","calledMethod_p == ""push""",No,1597059728226:b6d0a35e-e849-4373-87e0-f16c77c32436,1597059728226:4a6a6786-1f9a-438b-83f9-9c079e4765e4,0,,28,"['0', '1', '2', '4', '5', '9', '11', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
220,40698,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728223:2cee7095-e3b0-4afc-8863-0fbb880a7061,1597059728223:18c81d17-231e-4b4a-abb5-e1d52f5bd9c0,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
221,40782,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","calledMethod == ""pop""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728221:a1673055-936e-4777-b275-1ebdaa73f709,1597059728221:6081601b-b6e2-43b1-a788-5bd2933ea07a,0,,6,"['3', '9', '11', '26', '42', '47']",0,
222,40890,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728220:484e12a0-1bb0-48f0-a6f3-a0d377baeea3,1597059728220:cbe5d326-4b25-43f7-a819-b27409f632ee,0,,10,"['3', '6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
223,41018,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728219:9238bbef-cfd3-4adc-b9e1-d6d738f4ab34,1597059728219:79daa03e-47dd-49b1-9ca1-9335e9e43577,0,,5,"['9', '11', '26', '42', '47']",0,
224,41368,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""pop""",Yes,1597059728216:34b17ff8-f16e-4928-a805-737f0ec3f3b7,1597059728216:43d8acbf-ccfa-4e30-a59b-5b1adb98099c,0,,1,['47'],0,
225,43718,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728183:a9c2461f-ba32-44fd-9a43-aca4eaf79d8d,1597059728183:bc2c0a69-7e4d-4a83-b591-eca6b3843cba,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
226,45246,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728166:38284a5e-da43-4fdf-9b9b-d454cb288e81,1597059728166:c61b54be-1801-430b-b3df-556e2f3f45d1,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
227,45247,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","calledMethod_p == ""push""",No,1597059728166:38284a5e-da43-4fdf-9b9b-d454cb288e81,1597059728166:c61b54be-1801-430b-b3df-556e2f3f45d1,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
228,63992,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",Yes,1597059727937:d21d43fb-ea84-4286-b047-7fe980992abb,1597059727937:14b609ac-7043-49bc-945d-9a1d670390e1,0,,5,"['9', '11', '26', '42', '47']",0,
229,65721,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","calledMethod_p == ""push""",No,1597059727918:71e09893-f358-4682-ba4d-e141d9898d61,1597059727918:e31f0b1c-2fb6-40f3-8920-bc762cd15b51,0,,27,"['0', '1', '2', '4', '5', '9', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
230,68088,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","calledMethod_p == ""clear""",Yes,1597059727887:4319b49f-6d04-4d2a-97cc-138aaceb84f9,1597059727887:a70347d3-94eb-4cc2-9e78-c8b3a267f822,3,"['23', '24', '27']",2,"['10', '38']",3,"['23', '24', '27']"
231,86305,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""",x,x,x,x,No,1597059727467:e696bcb4-d048-4fe8-bdf2-5322c3e874e2,1597059727467:e32e5a4e-e8dc-4039-85da-47cfc59859c6,0,,12,"['1', '2', '14', '15', '17', '18', '28', '29', '30', '31', '32', '34']",0,
